selection_event,method,condition_id,corruption_family,severity,instance_id,source_image_id,true_label,eligibility_rule,satisfying_seed_count,seed_predictions
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,332_0,332,surface_injure,consensus,3,17:hide_craze:harmful_flip|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,363_0,363,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,370_0,370,corrosion,majority,2,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,370_0,370,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,370_1,370,corrosion,majority,2,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,370_1,370,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,370_2,370,corrosion,majority,2,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,370_2,370,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,373_0,373,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,379_0,379,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,379_1,379,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:beneficial_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,388_0,388,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,389_0,389,crack,majority,2,17:crack:stable_correct|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,389_0,389,crack,seed_disagreement,3,17:crack:stable_correct|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,390_0,390,corrosion,majority,2,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,390_0,390,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:hide_craze:harmful_flip
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,394_0,394,crack,majority,2,17:crack:stable_correct|29:craze:harmful_flip|43:craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,394_0,394,crack,seed_disagreement,3,17:crack:stable_correct|29:craze:harmful_flip|43:craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,405_0,405,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,407_0,407,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,408_0,408,corrosion,majority,2,17:corrosion:stable_correct|29:corrosion:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,408_0,408,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,408_1,408,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,410_0,410,corrosion,majority,2,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:beneficial_flip
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,410_1,410,corrosion,majority,2,17:hide_craze:harmful_flip|29:craze:harmful_flip|43:hide_craze:changed_wrong
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,410_1,410,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:craze:harmful_flip|43:hide_craze:changed_wrong
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,432_0,432,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,438_0,438,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,440_0,440,crack,majority,2,17:crack:stable_correct|29:crack:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,440_0,440,crack,seed_disagreement,3,17:crack:stable_correct|29:crack:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,447_0,447,crack,majority,2,17:crack:stable_correct|29:crack:stable_correct|43:craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,447_0,447,crack,seed_disagreement,3,17:crack:stable_correct|29:crack:stable_correct|43:craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,447_1,447,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,451_0,451,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,457_0,457,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,457_1,457,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,457_2,457,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,464_0,464,craze,consensus,3,17:hide_craze:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,464_0,464,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:harmful_flip
severe_stable_wrong,mobilenet_v3_small,brightness_severe,brightness,severe,464_1,464,hide_craze,majority,2,17:surface_injure:stable_wrong|29:surface_injure:stable_wrong|43:hide_craze:beneficial_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,464_1,464,hide_craze,seed_disagreement,3,17:surface_injure:stable_wrong|29:surface_injure:stable_wrong|43:hide_craze:beneficial_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,469_0,469,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,473_0,473,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,476_0,476,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,479_0,479,surface_injure,seed_disagreement,3,17:corrosion:changed_wrong|29:surface_injure:stable_correct|43:surface_injure:beneficial_flip
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,479_1,479,thunderstrike,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,501_0,501,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,505_0,505,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,511_0,511,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,511_1,511,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:beneficial_flip|43:hide_craze:stable_correct
beneficial_flip,mobilenet_v3_small,brightness_severe,brightness,severe,521_0,521,corrosion,majority,2,17:hide_craze:stable_wrong|29:corrosion:beneficial_flip|43:corrosion:beneficial_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,521_0,521,corrosion,seed_disagreement,3,17:hide_craze:stable_wrong|29:corrosion:beneficial_flip|43:corrosion:beneficial_flip
severe_stable_wrong,mobilenet_v3_small,brightness_severe,brightness,severe,521_1,521,corrosion,majority,2,17:hide_craze:stable_wrong|29:corrosion:beneficial_flip|43:hide_craze:stable_wrong
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,521_1,521,corrosion,seed_disagreement,3,17:hide_craze:stable_wrong|29:corrosion:beneficial_flip|43:hide_craze:stable_wrong
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,541_0,541,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
beneficial_flip,mobilenet_v3_small,brightness_severe,brightness,severe,546_0,546,corrosion,consensus,3,17:corrosion:beneficial_flip|29:corrosion:beneficial_flip|43:corrosion:beneficial_flip
beneficial_flip,mobilenet_v3_small,brightness_severe,brightness,severe,546_1,546,corrosion,consensus,3,17:corrosion:beneficial_flip|29:corrosion:beneficial_flip|43:corrosion:beneficial_flip
beneficial_flip,mobilenet_v3_small,brightness_severe,brightness,severe,546_2,546,corrosion,majority,2,17:corrosion:beneficial_flip|29:corrosion:beneficial_flip|43:corrosion:stable_correct
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,563_0,563,craze,consensus,3,17:hide_craze:harmful_flip|29:hide_craze:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,563_0,563,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:hide_craze:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,566_0,566,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,569_0,569,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,574_0,574,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,580_0,580,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,591_0,591,thunderstrike,majority,2,17:corrosion:harmful_flip|29:thunderstrike:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,591_0,591,thunderstrike,seed_disagreement,3,17:corrosion:harmful_flip|29:thunderstrike:stable_correct|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,591_1,591,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,591_2,591,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,597_0,597,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,598_0,598,corrosion,majority,2,17:corrosion:stable_correct|29:corrosion:stable_correct|43:craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,598_0,598,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:craze:harmful_flip
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,598_1,598,corrosion,majority,2,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,598_1,598,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:corrosion:stable_correct|43:hide_craze:harmful_flip
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,600_0,600,hide_craze,majority,2,17:hide_craze:stable_correct|29:surface_injure:harmful_flip|43:craze:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,600_0,600,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:surface_injure:harmful_flip|43:craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,610_0,610,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,623_0,623,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,633_0,633,hide_craze,majority,2,17:hide_craze:stable_correct|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,633_0,633,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,642_0,642,hide_craze,majority,2,17:hide_craze:stable_correct|29:corrosion:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,642_0,642,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:corrosion:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,642_1,642,surface_injure,majority,2,17:surface_injure:stable_correct|29:corrosion:harmful_flip|43:surface_injure:stable_correct
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,642_1,642,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:corrosion:harmful_flip|43:surface_injure:stable_correct
beneficial_flip,mobilenet_v3_small,brightness_severe,brightness,severe,643_0,643,hide_craze,majority,2,17:hide_craze:beneficial_flip|29:hide_craze:beneficial_flip|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,650_0,650,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,655_0,655,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,658_0,658,corrosion,seed_disagreement,3,17:hide_craze:changed_wrong|29:hide_craze:changed_wrong|43:craze:stable_wrong
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,663_0,663,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,671_0,671,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,671_1,671,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:surface_injure:beneficial_flip|43:corrosion:changed_wrong
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,677_0,677,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,686_0,686,thunderstrike,consensus,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:thunderstrike:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,689_0,689,surface_injure,majority,2,17:surface_injure:stable_correct|29:surface_injure:beneficial_flip|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,689_1,689,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,689_2,689,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,689_3,689,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,696_0,696,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,696_1,696,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,699_0,699,thunderstrike,consensus,3,17:craze:harmful_flip|29:craze:harmful_flip|43:craze:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,701_0,701,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,704_0,704,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,721_0,721,hide_craze,majority,2,17:hide_craze:stable_correct|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,721_0,721,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
severe_harmful_flip,mobilenet_v3_small,brightness_severe,brightness,severe,824_0,824,craze,consensus,3,17:hide_craze:harmful_flip|29:hide_craze:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,824_0,824,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:hide_craze:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,863_0,863,thunderstrike,majority,2,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,863_0,863,thunderstrike,seed_disagreement,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:surface_injure:harmful_flip
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,864_0,864,surface_injure,majority,2,17:surface_injure:stable_correct|29:hide_craze:harmful_flip|43:surface_injure:stable_correct
seed_disagreement,mobilenet_v3_small,brightness_severe,brightness,severe,864_0,864,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:hide_craze:harmful_flip|43:surface_injure:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,875_0,875,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,875_1,875,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,1017_0,1017,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,mobilenet_v3_small,brightness_severe,brightness,severe,1017_1,1017,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,48_0,48,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:craze:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,51_1,51,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,54_1,54,hide_craze,seed_disagreement,3,17:corrosion:harmful_flip|29:hide_craze:stable_correct|43:corrosion:harmful_flip
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,57_1,57,surface_injure,seed_disagreement,3,17:corrosion:stable_wrong|29:surface_injure:stable_correct|43:surface_injure:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,61_2,61,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:corrosion:harmful_flip
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,112_0,112,thunderstrike,seed_disagreement,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,142_0,142,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:hide_craze:changed_wrong|43:corrosion:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,198_0,198,craze,seed_disagreement,3,17:craze:stable_correct|29:surface_injure:harmful_flip|43:craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,228_0,228,hide_craze,seed_disagreement,3,17:craze:stable_wrong|29:crack:changed_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,228_1,228,hide_craze,seed_disagreement,3,17:craze:harmful_flip|29:hide_craze:stable_correct|43:craze:harmful_flip
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,255_0,255,surface_injure,seed_disagreement,3,17:corrosion:stable_wrong|29:hide_craze:changed_wrong|43:corrosion:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,276_1,276,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:corrosion:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,323_0,323,corrosion,seed_disagreement,3,17:surface_injure:stable_wrong|29:hide_craze:stable_wrong|43:surface_injure:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,326_1,326,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:surface_injure:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,332_0,332,surface_injure,seed_disagreement,3,17:hide_craze:harmful_flip|29:corrosion:harmful_flip|43:corrosion:harmful_flip
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,390_0,390,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,410_0,410,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:craze:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,457_1,457,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:thunderstrike:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,457_2,457,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:thunderstrike:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,479_0,479,surface_injure,seed_disagreement,3,17:thunderstrike:stable_wrong|29:surface_injure:stable_correct|43:surface_injure:beneficial_flip
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,511_0,511,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:craze:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,521_0,521,corrosion,seed_disagreement,3,17:hide_craze:stable_wrong|29:hide_craze:stable_wrong|43:corrosion:beneficial_flip
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,546_2,546,corrosion,seed_disagreement,3,17:hide_craze:stable_wrong|29:corrosion:beneficial_flip|43:corrosion:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,623_1,623,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:crack:changed_wrong|43:crack:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,643_0,643,hide_craze,seed_disagreement,3,17:surface_injure:stable_wrong|29:surface_injure:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_mild,jpeg,mild,658_0,658,corrosion,seed_disagreement,3,17:crack:stable_wrong|29:crack:stable_wrong|43:craze:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_moderate,jpeg,moderate,46_1,46,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,mobilenet_v3_small,jpeg_moderate,jpeg,moderate,48_0,48,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:craze:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_moderate,jpeg,moderate,57_1,57,surface_injure,seed_disagreement,3,17:corrosion:stable_wrong|29:surface_injure:stable_correct|43:surface_injure:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_moderate,jpeg,moderate,112_0,112,thunderstrike,seed_disagreement,3,17:thunderstrike:stable_correct|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,mobilenet_v3_small,jpeg_moderate,jpeg,moderate,142_0,142,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:hide_craze:changed_wrong|43:corrosion:stable_wrong
seed_disagreement,mobilenet_v3_small,jpeg_moderate,jpeg,moderate,198_0,198,craze,seed_disagreement,3,17:craze:stable_correct|29:surface_injure:harmful_flip|43:craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_moderate,jpeg,moderate,209_0,209,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,mobilenet_v3_small,jpeg_moderate,jpeg,moderate,255_0,255,surface_injure,seed_disagreement,3,17:surface_injure:beneficial_flip|29:hide_craze:changed_wrong|43:corrosion:stable_wrong
