sample_id,image_filename,primary_xml_filename,secondary_xml_filename,primary_declared_filename,secondary_declared_filename,official_split,resolved_image_filename,annotation_source,identity_status,annotation_status,duplicate_group_id,duplicate_status,curated_split,include,reason_code,review_status,reviewer,review_notes,evidence_artifact,source_dataset_fingerprint,curation_version
922,922.jpg,922.xml,922.xml,461.jpg,461.jpg,validation,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 461.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9998. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#922,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
923,923.jpg,923.xml,923.xml,923.jpg,923.jpg,train,923.jpg,primary,consistent,primary_confirmed,scene-045,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
924,924.jpg,924.xml,924.xml,466.jpg,466.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 466.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9979. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#924,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
925,925.jpg,925.xml,925.xml,476.jpg,476.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 476.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9993. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#925,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
926,926.jpg,926.xml,926.xml,477.jpg,477.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 477.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9982. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#926,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
927,927.jpg,927.xml,927.xml,479.jpg,479.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 479.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9983. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#927,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
928,928.jpg,928.xml,928.xml,482.jpg,482.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 482.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=1.0000. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#928,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
929,929.jpg,929.xml,929.xml,485.jpg,485.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 485.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9194. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#929,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
930,930.jpg,930.xml,930.xml,49.jpg,49.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 49.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8778. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#930,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
931,931.jpg,931.xml,931.xml,490.jpg,490.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 490.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=1.0000. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#931,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
932,932.jpg,932.xml,932.xml,932.jpg,932.jpg,train,932.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
933,933.jpg,933.xml,933.xml,492.jpg,492.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 492.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9987. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#933,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
934,934.jpg,934.xml,934.xml,499.jpg,499.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 499.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9956. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#934,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
935,935.jpg,935.xml,935.xml,5.jpg,5.jpg,test,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 5.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9708. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#935,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
936,936.jpg,936.xml,936.xml,504.jpg,504.jpg,test,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 504.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9989. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#936,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
937,937.jpg,937.xml,937.xml,505.jpg,505.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 505.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9409. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#937,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
938,938.jpg,938.xml,938.xml,509.jpg,509.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 509.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9516. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#938,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
939,939.jpg,939.xml,939.xml,513.jpg,513.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 513.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8321. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#939,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
940,940.jpg,940.xml,940.xml,514.jpg,514.jpg,test,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 514.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9942. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#940,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
941,941.jpg,941.xml,941.xml,515.jpg,515.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 515.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9852. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#941,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
942,942.jpg,942.xml,942.xml,516.jpg,516.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 516.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9840. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#942,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
943,943.jpg,943.xml,943.xml,52.jpg,52.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 52.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9152. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#943,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
944,944.jpg,944.xml,944.xml,522.jpg,522.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 522.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9892. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#944,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
945,945.jpg,945.xml,945.xml,945.jpg,945.jpg,train,945.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
946,946.jpg,946.xml,946.xml,528.jpg,528.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 528.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9470. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#946,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
947,947.jpg,947.xml,947.xml,529.jpg,529.jpg,test,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 529.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#947,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
948,948.jpg,948.xml,948.xml,531.jpg,531.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 531.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9978. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#948,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
949,949.jpg,949.xml,949.xml,532.jpg,532.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 532.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9954. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#949,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
950,950.jpg,950.xml,950.xml,535.jpg,535.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 535.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#950,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
951,951.jpg,951.xml,951.xml,540.jpg,540.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 540.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.8827. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#951,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
952,952.jpg,952.xml,952.xml,543.jpg,543.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 543.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=False; thumbnail_corr=0.8224. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#952,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
953,953.jpg,953.xml,953.xml,544.jpg,544.jpg,validation,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 544.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9986. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#953,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
954,954.jpg,954.xml,954.xml,547.jpg,547.jpg,validation,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 547.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9113. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#954,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
955,955.jpg,955.xml,955.xml,955.jpg,955.jpg,validation,955.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
956,956.jpg,956.xml,956.xml,956.jpg,956.jpg,validation,956.jpg,primary,consistent,primary_confirmed,scene-042,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
957,957.jpg,957.xml,957.xml,554.jpg,554.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 554.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9998. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#957,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
958,958.jpg,958.xml,958.xml,557.jpg,557.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 557.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9950. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#958,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
959,959.jpg,959.xml,959.xml,561.jpg,561.jpg,test,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 561.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.8249. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#959,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
960,960.jpg,960.xml,960.xml,562.jpg,562.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 562.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.7481. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#960,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
961,961.jpg,961.xml,961.xml,565.jpg,565.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 565.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9609. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#961,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
962,962.jpg,962.xml,962.xml,566.jpg,566.jpg,validation,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 566.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9820. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#962,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
963,963.jpg,963.xml,963.xml,963.jpg,963.jpg,train,963.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
964,964.jpg,964.xml,964.xml,570.jpg,570.jpg,validation,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 570.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9300. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#964,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
965,965.jpg,965.xml,965.xml,965.jpg,965.jpg,train,965.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
966,966.jpg,966.xml,966.xml,576.jpg,576.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 576.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.6120. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#966,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
967,967.jpg,967.xml,967.xml,577.jpg,577.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 577.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9811. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#967,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
968,968.jpg,968.xml,968.xml,968.jpg,968.jpg,train,968.jpg,primary,consistent,primary_confirmed,scene-047,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
969,969.jpg,969.xml,969.xml,969.jpg,969.jpg,train,969.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
970,970.jpg,970.xml,970.xml,580.jpg,580.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 580.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#970,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
971,971.jpg,971.xml,971.xml,581.jpg,581.jpg,test,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 581.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9999. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#971,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
972,972.jpg,972.xml,972.xml,588.jpg,588.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 588.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9994. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#972,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
973,973.jpg,973.xml,973.xml,589.jpg,589.jpg,train,,none,annotation_reused_from_other_image,exclude,,near_duplicate_review,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 589.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9441. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#973,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
974,974.jpg,974.xml,974.xml,974.jpg,974.jpg,train,974.jpg,primary,consistent,primary_confirmed,scene-048,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
975,975.jpg,975.xml,975.xml,595.jpg,595.jpg,train,,none,annotation_reused_from_other_image,exclude,,unique,,False,annotation_reused,completed,OpenAI-human-review-2026-08-28,"Human review: XML-stem image is the same underlying source scene as declared 595.jpg, but appears as a photometric/processing variant. Primary/secondary annotations support the same scene. exact_reuse_signature=True; thumbnail_corr=0.9892. Exclude from the core dataset to preserve source-scene independence.",figures/phase2/identity_review/index.csv#975,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
