sample_id,primary_declared_filename,secondary_declared_filename,filename_identity_agreement,primary_object_count,secondary_object_count,object_count_agreement,class_multiset_agreement,matched_same_class_boxes,unmatched_primary,unmatched_secondary,mean_matched_iou,minimum_matched_iou,exact_annotation_signature,agreement_category
818,818.jpg,818.jpg,True,5,5,True,True,5,0,0,0.9436506778140565,0.8311284046692607,False,strong_agreement
819,235.jpg,235.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
820,237.jpg,237.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
821,238.jpg,238.jpg,True,2,2,True,True,2,0,0,0.9663341645885286,0.9326683291770573,False,strong_agreement
822,239.jpg,239.jpg,True,2,2,True,True,2,0,0,0.9819819819819819,0.963963963963964,False,strong_agreement
823,241.jpg,241.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
824,824.jpg,824.jpg,True,1,1,True,True,1,0,0,0.9323605191552891,0.9323605191552891,False,strong_agreement
825,244.jpg,244.jpg,True,1,1,True,True,1,0,0,0.8882890365448505,0.8882890365448505,False,strong_agreement
826,251.jpg,251.jpg,True,3,3,True,True,3,0,0,0.9909094524649588,0.9727283573948763,False,strong_agreement
827,827.jpg,827.jpg,True,6,6,True,False,5,1,1,0.9624430890429577,0.8869725900831537,False,class_disagreement
828,258.jpg,258.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
829,259.jpg,259.jpg,True,1,1,True,True,1,0,0,0.9289350934422731,0.9289350934422731,False,strong_agreement
830,262.jpg,262.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
831,263.jpg,263.jpg,True,2,2,True,True,2,0,0,0.961804764724639,0.923609529449278,False,strong_agreement
832,264.jpg,264.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
833,265.jpg,265.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
834,834.jpg,834.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
835,835.jpg,835.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
836,278.jpg,278.jpg,True,2,2,True,True,2,0,0,0.9829191415535999,0.9658382831071999,False,strong_agreement
837,28.jpg,28.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
838,284.jpg,284.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
839,839.jpg,839.jpg,True,2,2,True,True,2,0,0,0.9005533854166667,0.8011067708333334,False,strong_agreement
840,286.jpg,286.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
841,287.jpg,287.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
842,288.jpg,288.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
843,290.jpg,290.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
844,297.jpg,297.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
845,298.jpg,298.jpg,True,2,2,True,True,2,0,0,0.9808073828046633,0.9616147656093266,False,strong_agreement
846,301.jpg,301.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
847,303.jpg,303.jpg,True,2,2,True,True,2,0,0,0.9945501287268189,0.9891002574536378,False,strong_agreement
848,304.jpg,304.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
849,305.jpg,305.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
850,307.jpg,307.jpg,True,2,2,True,True,2,0,0,0.9797611147976111,0.9595222295952223,False,strong_agreement
851,851.jpg,851.jpg,True,5,5,True,True,5,0,0,1.0,1.0,True,strong_agreement
852,313.jpg,313.jpg,True,2,2,True,False,1,1,1,1.0,1.0,False,class_disagreement
853,314.jpg,314.jpg,True,2,2,True,True,2,0,0,0.946483704974271,0.8929674099485421,False,strong_agreement
854,316.jpg,316.jpg,True,1,1,True,True,1,0,0,0.951977912555445,0.951977912555445,False,strong_agreement
855,318.jpg,318.jpg,True,1,1,True,True,1,0,0,0.9335744820782638,0.9335744820782638,False,strong_agreement
856,319.jpg,319.jpg,True,3,3,True,False,2,1,1,0.9789058777667086,0.957811755533417,False,class_disagreement
857,32.jpg,32.jpg,True,2,2,True,True,2,0,0,0.9768510252571727,0.9537020505143453,False,strong_agreement
858,322.jpg,322.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
859,325.jpg,325.jpg,True,3,3,True,True,3,0,0,0.9527426073060293,0.9060122955090132,False,strong_agreement
860,860.jpg,860.jpg,True,5,5,True,False,4,1,1,0.8565737473812524,0.7392996108949417,False,class_disagreement
861,330.jpg,330.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
862,332.jpg,332.jpg,True,1,1,True,True,1,0,0,0.9450467099789789,0.9450467099789789,False,strong_agreement
863,863.jpg,863.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
864,864.jpg,864.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
865,339.jpg,339.jpg,True,1,1,True,True,1,0,0,0.9301032301032301,0.9301032301032301,False,strong_agreement
866,340.jpg,340.jpg,True,2,2,True,True,2,0,0,0.9812492606175323,0.9624985212350645,False,strong_agreement
867,342.jpg,342.jpg,True,1,1,True,True,1,0,0,0.964663608345524,0.964663608345524,False,strong_agreement
868,343.jpg,343.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
869,348.jpg,348.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
870,35.jpg,35.jpg,True,2,2,True,True,2,0,0,0.9731005180409669,0.9696523471054097,False,strong_agreement
871,871.jpg,871.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
872,352.jpg,352.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
873,353.jpg,353.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
874,874.jpg,874.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
875,875.jpg,875.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
876,360.jpg,360.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
877,363.jpg,363.jpg,True,1,1,True,True,1,0,0,0.9721157855029879,0.9721157855029879,False,strong_agreement
878,878.jpg,878.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
879,369.jpg,369.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
880,880.jpg,880.jpg,True,1,1,True,True,1,0,0,0.9676470588235294,0.9676470588235294,False,strong_agreement
881,370.jpg,370.jpg,True,3,3,True,True,3,0,0,1.0,1.0,True,strong_agreement
882,373.jpg,373.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
883,883.jpg,883.jpg,True,2,2,True,True,2,0,0,0.8994991776174932,0.8621643257404846,False,strong_agreement
884,379.jpg,379.jpg,True,2,2,True,False,1,1,1,1.0,1.0,False,class_disagreement
885,885.jpg,885.jpg,True,2,2,True,True,2,0,0,0.9347024166850284,0.8994689946899469,False,strong_agreement
886,886.jpg,886.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
887,384.jpg,384.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
888,387.jpg,387.jpg,True,1,1,True,True,1,0,0,0.9719230769230769,0.9719230769230769,False,strong_agreement
889,388.jpg,388.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
890,389.jpg,389.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
891,39.jpg,39.jpg,True,1,1,True,True,1,0,0,0.9882419334513158,0.9882419334513158,False,strong_agreement
892,391.jpg,391.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
893,893.jpg,893.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
894,894.jpg,894.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
895,895.jpg,895.jpg,True,2,2,True,True,2,0,0,0.9677483043761033,0.9354966087522066,False,strong_agreement
896,40.jpg,40.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
897,400.jpg,400.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
898,898.jpg,898.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
899,405.jpg,405.jpg,True,1,1,True,True,1,0,0,0.982633414849113,0.982633414849113,False,strong_agreement
900,406.jpg,406.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
901,407.jpg,407.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
902,411.jpg,411.jpg,True,2,2,True,False,1,1,1,0.9380530973451328,0.9380530973451328,False,class_disagreement
903,418.jpg,418.jpg,True,1,1,True,True,1,0,0,0.9405880569869658,0.9405880569869658,False,strong_agreement
904,426.jpg,426.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
905,427.jpg,427.jpg,True,3,3,True,True,3,0,0,0.9172658917276721,0.8194912301080265,False,strong_agreement
906,431.jpg,431.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
907,432.jpg,432.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
908,435.jpg,435.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
909,436.jpg,436.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
910,439.jpg,439.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
911,440.jpg,440.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
912,444.jpg,444.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
913,447.jpg,447.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
914,45.jpg,45.jpg,True,2,2,True,True,2,0,0,0.969808251589688,0.939616503179376,False,strong_agreement
915,451.jpg,451.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
916,452.jpg,452.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
917,456.jpg,456.jpg,True,2,2,True,True,2,0,0,0.9324546952224053,0.8649093904448105,False,strong_agreement
918,457.jpg,457.jpg,True,3,3,True,True,3,0,0,1.0,1.0,True,strong_agreement
919,459.jpg,459.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
920,920.jpg,920.jpg,True,1,1,True,True,1,0,0,0.9079880552444942,0.9079880552444942,False,strong_agreement
921,460.jpg,460.jpg,True,1,1,True,True,1,0,0,0.9576921732850303,0.9576921732850303,False,strong_agreement
922,461.jpg,461.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
923,923.jpg,923.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
924,466.jpg,466.jpg,True,1,1,True,True,1,0,0,0.9096547255392021,0.9096547255392021,False,strong_agreement
925,476.jpg,476.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
926,477.jpg,477.jpg,True,1,1,True,True,1,0,0,0.8782735918068764,0.8782735918068764,False,strong_agreement
927,479.jpg,479.jpg,True,2,2,True,True,2,0,0,0.9602630074328187,0.9205260148656375,False,strong_agreement
928,482.jpg,482.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
929,485.jpg,485.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
930,49.jpg,49.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
931,490.jpg,490.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
932,932.jpg,932.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
933,492.jpg,492.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
934,499.jpg,499.jpg,True,1,1,True,True,1,0,0,0.9594704302754012,0.9594704302754012,False,strong_agreement
935,5.jpg,5.jpg,True,3,3,True,True,3,0,0,0.9649172657163892,0.9432880067023265,False,strong_agreement
936,504.jpg,504.jpg,True,1,1,True,True,1,0,0,0.9585762421778895,0.9585762421778895,False,strong_agreement
937,505.jpg,505.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
938,509.jpg,509.jpg,True,1,1,True,True,1,0,0,0.9732594286531006,0.9732594286531006,False,strong_agreement
939,513.jpg,513.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
940,514.jpg,514.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
941,515.jpg,515.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
942,516.jpg,516.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
943,52.jpg,52.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
944,522.jpg,522.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
945,945.jpg,945.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
946,528.jpg,528.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
947,529.jpg,529.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
948,531.jpg,531.jpg,True,1,1,True,True,1,0,0,0.9797913305367323,0.9797913305367323,False,strong_agreement
949,532.jpg,532.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
950,535.jpg,535.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
951,540.jpg,540.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
952,543.jpg,543.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
953,544.jpg,544.jpg,True,1,1,True,True,1,0,0,0.9559989173723079,0.9559989173723079,False,strong_agreement
954,547.jpg,547.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
955,955.jpg,955.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
956,956.jpg,956.jpg,True,4,4,True,False,3,1,1,1.0,1.0,False,class_disagreement
957,554.jpg,554.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
958,557.jpg,557.jpg,True,1,1,True,True,1,0,0,0.9552947052947053,0.9552947052947053,False,strong_agreement
959,561.jpg,561.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
960,562.jpg,562.jpg,True,2,1,False,False,1,1,0,0.8996688741721854,0.8996688741721854,False,object_count_disagreement
961,565.jpg,565.jpg,True,1,1,True,True,1,0,0,0.9717106304244623,0.9717106304244623,False,strong_agreement
962,566.jpg,566.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
963,963.jpg,963.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
964,570.jpg,570.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
965,965.jpg,965.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
966,576.jpg,576.jpg,True,3,3,True,True,3,0,0,1.0,1.0,True,strong_agreement
967,577.jpg,577.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
968,968.jpg,968.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
969,969.jpg,969.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
970,580.jpg,580.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
971,581.jpg,581.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
972,588.jpg,588.jpg,True,1,1,True,True,1,0,0,0.9801937560089734,0.9801937560089734,False,strong_agreement
973,589.jpg,589.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
974,974.jpg,974.jpg,True,3,3,True,True,3,0,0,1.0,1.0,True,strong_agreement
975,595.jpg,595.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
976,596.jpg,596.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
977,598.jpg,598.jpg,True,2,2,True,True,2,0,0,0.9618943472409152,0.9237886944818304,False,strong_agreement
978,599.jpg,599.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
979,6.jpg,6.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
980,980.jpg,980.jpg,True,3,3,True,True,3,0,0,0.9838098612663195,0.9514295837989588,False,strong_agreement
981,609.jpg,609.jpg,True,2,2,True,False,1,1,1,0.981803580522584,0.981803580522584,False,class_disagreement
982,612.jpg,612.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
983,613.jpg,613.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
984,984.jpg,984.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
985,618.jpg,618.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
986,986.jpg,986.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
987,62.jpg,62.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
988,620.jpg,620.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
989,621.jpg,621.jpg,True,3,3,True,False,2,1,1,1.0,1.0,False,class_disagreement
990,624.jpg,624.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
991,628.jpg,628.jpg,True,2,2,True,True,2,0,0,0.9601792458485703,0.9203584916971405,False,strong_agreement
992,992.jpg,992.jpg,True,1,1,True,True,1,0,0,0.9780870595202843,0.9780870595202843,False,strong_agreement
993,630.jpg,630.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
994,632.jpg,632.jpg,True,1,1,True,True,1,0,0,0.9741396864182448,0.9741396864182448,False,strong_agreement
995,636.jpg,636.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
996,637.jpg,637.jpg,True,1,1,True,True,1,0,0,0.9832024879922295,0.9832024879922295,False,strong_agreement
997,997.jpg,997.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
998,998.jpg,998.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
999,640.jpg,640.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1000,642.jpg,642.jpg,True,2,2,True,True,2,0,0,0.9716940479396714,0.9433880958793428,False,strong_agreement
1001,645.jpg,645.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1002,1002.jpg,1002.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1003,651.jpg,651.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1004,1004.jpg,1004.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
1005,656.jpg,656.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1006,659.jpg,659.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1007,1007.jpg,1007.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1008,1008.jpg,1008.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1009,664.jpg,664.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
1010,1010.jpg,1010.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1011,668.jpg,668.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1012,67.jpg,67.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1013,674.jpg,674.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1014,676.jpg,676.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
1015,679.jpg,679.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
1016,680.jpg,680.jpg,True,1,1,True,False,0,1,1,,,False,class_disagreement
1017,1017.jpg,1017.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
1018,683.jpg,683.jpg,True,3,3,True,True,3,0,0,0.9782001117942984,0.9346003353828954,False,strong_agreement
1019,1019.jpg,1019.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1020,687.jpg,687.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1021,688.jpg,688.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1022,689.jpg,689.jpg,True,3,3,True,True,3,0,0,0.9495152123035774,0.8485456369107321,False,strong_agreement
1023,690.jpg,690.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1024,691.jpg,691.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1025,693.jpg,693.jpg,True,1,1,True,True,1,0,0,0.9802420294116524,0.9802420294116524,False,strong_agreement
1026,696.jpg,696.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
1027,698.jpg,698.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1028,699.jpg,699.jpg,True,1,1,True,True,1,0,0,0.955833186697167,0.955833186697167,False,strong_agreement
1029,700.jpg,700.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1030,701.jpg,701.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1031,704.jpg,704.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1032,706.jpg,706.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1033,708.jpg,708.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1034,709.jpg,709.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1035,71.jpg,71.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1036,710.jpg,710.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1037,712.jpg,712.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1038,713.jpg,713.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
1039,715.jpg,715.jpg,True,1,1,True,True,1,0,0,0.9701927758008904,0.9701927758008904,False,strong_agreement
1040,716.jpg,716.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
1041,717.jpg,717.jpg,True,2,2,True,True,2,0,0,0.9780690357088719,0.956138071417744,False,strong_agreement
1042,72.jpg,72.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1043,722.jpg,722.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1044,723.jpg,723.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1045,727.jpg,727.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1046,1046.jpg,1046.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1047,731.jpg,731.jpg,True,1,0,False,False,0,1,0,,,False,object_count_disagreement
1048,1048.jpg,1048.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1049,733.jpg,733.jpg,True,2,2,True,True,2,0,0,1.0,1.0,True,strong_agreement
1050,735.jpg,735.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1051,74.jpg,74.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1052,75.jpg,75.jpg,True,2,2,True,True,2,0,0,0.9411441104137664,0.9107429182255479,False,strong_agreement
1053,76.jpg,76.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1054,78.jpg,78.jpg,True,1,1,True,True,1,0,0,0.9437886453063519,0.9437886453063519,False,strong_agreement
1055,8.jpg,8.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1056,84.jpg,84.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1057,85.jpg,85.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
1058,89.jpg,89.jpg,True,2,2,True,True,2,0,0,0.981498999054051,0.9629979981081022,False,strong_agreement
1059,9.jpg,9.jpg,True,1,1,True,True,1,0,0,0.9611525704809287,0.9611525704809287,False,strong_agreement
1060,1060.jpg,1060.jpg,True,3,3,True,True,3,0,0,0.9560830471078393,0.9185109877219051,False,strong_agreement
1061,1061.jpg,1061.jpg,True,1,1,True,True,1,0,0,0.976555360281195,0.976555360281195,False,strong_agreement
1062,94.jpg,94.jpg,True,2,2,True,True,2,0,0,0.9700138739823565,0.940027747964713,False,strong_agreement
1063,1063.jpg,1063.jpg,True,2,2,True,True,2,0,0,0.9767445305209521,0.9534890610419042,False,strong_agreement
1064,1064.jpg,1064.jpg,True,1,1,True,True,1,0,0,1.0,1.0,True,strong_agreement
