instance_id,source_image_id,source_filename,object_index,raw_label,canonical_label,class_id,split,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,source_width,source_height,crop_xmin,crop_ymin,crop_xmax,crop_ymax,crop_side,context_multiplier,minimum_crop_side,minimum_side_applied,boundary_shifted,max_side_clipped,output_width,output_height,output_relative_path,source_image_sha256,processed_image_sha256,defect_occupancy,resize_scale_factor
559_1,559,559.jpg,1,craze,craze,0,train,330,163,683,500,354,338,1024,1024,240,65,771,596,531,1.5,64,False,False,False,224,224,images/559_1.png,1e1e33a29d77f8f9604be7141a85f3c2e638f7e6872660c55bbf11a7702eb363,11ba1ba3058fb21f6f1f6608e76e74b57f1679de7fe8196eef3eaf951375e278,0.42435655995,0.421845574388
559_2,559,559.jpg,2,craze,craze,0,train,705,405,1012,733,308,329,1024,1024,530,321,1024,815,494,1.5,64,False,True,False,224,224,images/559_2.png,1e1e33a29d77f8f9604be7141a85f3c2e638f7e6872660c55bbf11a7702eb363,9f705a6d95e44bf9593987fa1533193493d9a5e9d04b1020e86c7be97bbcf1b0,0.415233817961,0.453441295547
560_0,560,560.jpg,0,corrosion,corrosion,1,train,320,585,591,1010,272,426,1024,1024,135,385,774,1024,639,1.5,64,False,True,False,224,224,images/560_0.png,f197a7f06c0a430d2617757255fce32256906772d42b5a90566fe551b48c883d,34192eaadccb54366d088388cdb2d79e48dda3f405d9b16925281c6762e7ae8b,0.283776734481,0.350547730829
560_1,560,560.jpg,1,corrosion,corrosion,1,train,334,5,552,577,219,573,1024,1024,12,0,872,860,860,1.5,64,False,True,False,224,224,images/560_1.png,f197a7f06c0a430d2617757255fce32256906772d42b5a90566fe551b48c883d,ee8a143ab57238b3ed6e486fc434c79e200c0136439442d3d8cb7b16bd6c6d45,0.169668739859,0.260465116279
561_0,561,561.jpg,0,corrosion,corrosion,1,train,197,8,361,614,165,607,1024,1024,0,0,911,911,911,1.5,64,False,True,False,224,224,images/561_0.png,d29486b2ae5e54b56c1b8d3836240003a4e611637653dde981c8931e93e248e3,77c3fdbbdfac738895fcf17339963d95226d1dec8da50ad610f9b0993759ae3c,0.120680161124,0.245883644347
562_0,562,562.jpg,0,crack,crack,4,validation,144,555,261,849,118,295,1024,1024,0,480,443,923,443,1.5,64,False,True,False,224,224,images/562_0.png,5139f8f4a4e7c6617c3ffb80979bbf7ff3d27bfbda7a71226990c3567865aab6,9ded5e592eee293f0a1b0926778b83225de1f0fe004cfb09a4c5a6a12b2df246,0.177376700009,0.505643340858
562_1,562,562.jpg,1,crack,crack,4,validation,453,366,697,781,245,416,1024,1024,262,261,886,885,624,1.5,64,False,False,False,224,224,images/562_1.png,5139f8f4a4e7c6617c3ffb80979bbf7ff3d27bfbda7a71226990c3567865aab6,b42f31999fa06faa48fb439aae76c8c0bc7b29cd1d086752ac63d0cba2e7a258,0.261752136752,0.358974358974
563_0,563,563.jpg,0,craze,craze,0,test,386,127,936,830,551,704,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/563_0.png,1876c2ea621a76e745275346bcf48b0ab5c8158640e8dfb5e78d1e3709342266,a7ff84c7f8ea72e79dcf7624cb38540626edd2cd8c2cbf3524a68cb3cabdd70e,0.369934082031,0.21875
564_0,564,564.jpg,0,hide_craze,hide_craze,5,train,383,455,569,681,187,227,1024,1024,305,397,646,738,341,1.5,64,False,False,False,224,224,images/564_0.png,300bc3d23056922764a25ec467a2c638623e92e37c86bf3656798a70117ca1ba,64a7102341a15cac7e36d548801294d8f6e6bad0ef10c9de4a1946c9d031049b,0.365055340081,0.656891495601
565_0,565,565.jpg,0,craze,craze,0,train,387,483,744,936,358,454,1024,1024,224,343,905,1024,681,1.5,64,False,True,False,224,224,images/565_0.png,ed9ff90a27b997e13bbc08a4add814497ea646909d4e66f47c7aadf7d6a48e14,9b694f2d78f389c6934b3991e9d62192993906041c937fc5dc3c224d8b224d05,0.350465002447,0.32892804699
566_0,566,566.jpg,0,corrosion,corrosion,1,test,378,6,619,889,242,884,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/566_0.png,6b8e9700929533cbf6930cc3b0c3c72eb0c4fe7b71e79d9848afaab9e6423d8a,573eb51830a5f43c9f5e3fdd9cd44a1c62586b6dc1ca0c69ac954b2f444abd2f,0.20401763916,0.21875
569_0,569,569.jpg,0,hide_craze,hide_craze,5,test,3,400,958,599,956,200,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/569_0.png,e829120d08271c6f1f9eb3524304050a2d9625e8cac82d052fafea0e11ba008d,583cf2261ed9c692256210c42b10abe492047872133a89cb81d41e9f5cbb8592,0.182342529297,0.21875
571_0,571,571.jpg,0,hide_craze,hide_craze,5,train,622,133,709,627,88,495,1024,1024,281,8,1024,751,743,1.5,64,False,True,False,224,224,images/571_0.png,9b0a26929029c30202a1764f4650846464ceb097055eb1daa40d2a02d9697bcc,1196c70b453e44546da9b7c91df9864b23b6a17fd80ff0fcbb28c02dc193da4d,0.0789060391378,0.301480484522
572_0,572,572.jpg,0,craze,craze,0,train,30,8,987,505,958,498,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/572_0.png,b80d55f04ac171e56f61366810c5d67f344f5d41858b6c84b8bfaf227cb929f4,8bf2470694d0ca718719171214e986f3669116bd35e2edaff503ffda5ab61d40,0.454982757568,0.21875
573_0,573,573.jpg,0,surface_injure,surface_injure,2,train,345,739,592,942,248,204,1024,1024,282,652,654,1024,372,1.5,64,False,True,False,224,224,images/573_0.png,7eb93a056351fef05b3c4c28c10ee2bffca37260646e44b92f987d66837cad1d,802cf254af9a0e256200d80758c996c7810cee6627dac72596e62d7d02cc1866,0.365591397849,0.602150537634
573_1,573,573.jpg,1,surface_injure,surface_injure,2,train,312,295,789,566,478,272,1024,1024,191,71,908,788,717,1.5,64,False,False,False,224,224,images/573_1.png,7eb93a056351fef05b3c4c28c10ee2bffca37260646e44b92f987d66837cad1d,e108686929c62b780cc10bc812b1cb8092a0a3b724e8aacd1299b0d516f042ec,0.252905625291,0.312412831241
574_0,574,574.jpg,0,craze,craze,0,test,237,281,564,602,328,322,1024,1024,154,195,646,687,492,1.5,64,False,False,False,224,224,images/574_0.png,d29e43048f52cbd917795e68cf831ab6cad827036d61ba6e5a0b94bb29a1a4c8,963a9ca6edb6535e979eb7c365b81a8188bd5eb772eedf43ac323031e020f749,0.436314363144,0.455284552846
575_0,575,575.jpg,0,craze,craze,0,train,355,5,645,1016,291,1012,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/575_0.png,2278cba2e1ee72a005a13f7a40bc3892b79e88d05e1d20b8d40bc581c8630efd,2ec01ebad9ed0e3fd4b2e44e2df21fa7eaf77197fa3db82c2ae940afff0a1252,0.280849456787,0.21875
576_0,576,576.jpg,0,surface_injure,surface_injure,2,train,348,644,445,752,98,109,1024,1024,314,615,478,779,164,1.5,64,False,False,False,224,224,images/576_0.png,d475a86a62f65e5999aafde5aa4a1bd735eea88f2304d18656d58dcdc8731883,432ab1e8500e52fbb88b9e00f7b846dca24914a69a1b0dde99148d6b0037d37b,0.397159428911,1.36585365854
576_1,576,576.jpg,1,surface_injure,surface_injure,2,train,484,602,633,785,150,184,1024,1024,420,555,696,831,276,1.5,64,False,False,False,224,224,images/576_1.png,d475a86a62f65e5999aafde5aa4a1bd735eea88f2304d18656d58dcdc8731883,86ab98d5d274798455e5208605efde82c0085e7a7c1f2fda254b75d6431cd91b,0.36231884058,0.811594202899
576_2,576,576.jpg,2,surface_injure,surface_injure,2,train,378,311,489,411,112,101,1024,1024,349,276,517,444,168,1.5,64,False,False,False,224,224,images/576_2.png,d475a86a62f65e5999aafde5aa4a1bd735eea88f2304d18656d58dcdc8731883,4fb4fe8e26587e5bcea3db0825f797f653b821b3a66bfd2423429b1e36b5320d,0.400793650794,1.33333333333
577_0,577,577.jpg,0,crack,crack,4,train,498,130,631,445,134,316,1024,1024,327,50,801,524,474,1.5,64,False,False,False,224,224,images/577_0.png,675c3950472423c2b2e82acec85ea1c3a89094107367d81b6dbbc1e84577f041,2fc78356ea96211a940f19373473e5ad571a8e1901d767e865ccd7a716c6775c,0.188466947961,0.472573839662
578_0,578,578.jpg,0,hide_craze,hide_craze,5,train,187,238,742,739,556,502,1024,1024,47,71,881,905,834,1.5,64,False,False,False,224,224,images/578_0.png,d3ce35fa4b36f001a2a41ff04b8036711131b1f6a1656728be1d56ca1c89d413,3ab16f3690a9d6880d2295000a6488c0d8318ad60f1a113edadb5a2add019ca2,0.401278976819,0.268585131894
579_0,579,579.jpg,0,corrosion,corrosion,1,train,411,10,692,1020,282,1011,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/579_0.png,01c416f1ceb5942ccb98bd19ab061293af68adc06d9636101931645974497e13,abc48f7250690c9eb9bf4fa9d6bf66a67ceb79b5f6e3162bd3ae03d332755481,0.271894454956,0.21875
580_0,580,580.jpg,0,craze,craze,0,test,194,608,673,930,480,323,1024,1024,73,304,793,1024,720,1.5,64,False,True,False,224,224,images/580_0.png,3b40a7add26cf6a437d451ffe924d824dbcc4fafbad00976a5287c08d61092f3,5b561494e4f7ef6dff024ceccfacbdb35bea11d0ffc32bdbacac53816792221d,0.299074074074,0.311111111111
581_0,581,581.jpg,0,surface_injure,surface_injure,2,train,1,222,577,460,577,239,1024,1024,0,0,866,866,866,1.5,64,False,True,False,224,224,images/581_0.png,da18639d0418ae1abf7c20328686bf3e69e18272426678b6b496895a7ef60c6a,fd0d8844b186881ab58b101b339f899487bd950eae3e1bdc83f92b9944d78637,0.183881454379,0.258660508083
583_0,583,583.jpg,0,corrosion,corrosion,1,train,333,1,459,1022,127,1022,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/583_0.png,0a3956b83fb93542f4a8cecbb982af7071c42abb7f1fbbd115e4152e65241376,edf0c07789b7d32e5c571f9963e69887e2b69fb8c35bd60bfbb982cc6b434a6e,0.123781204224,0.21875
584_0,584,584.jpg,0,crack,crack,4,validation,28,149,334,835,307,687,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/584_0.png,c965ae7f66959782498ff27d81f691254b9082b069a52609b5feb310b74c6b91,fa48778c0162f45c7d28efa1d8d5c763d890c39150694b7b107a2b1fa123407c,0.201138496399,0.21875
585_0,585,585.jpg,0,crack,crack,4,train,509,239,673,1000,165,762,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/585_0.png,b4803ce77faee2834cdd95ce48f8b4057cec38475bb6bab27626b725f4dafe19,d504c752fc2150ef1d6ebc38269d3d40a50ef55e68eabdea47873e713272fcff,0.119905471802,0.21875
587_0,587,587.jpg,0,surface_injure,surface_injure,2,train,16,463,297,708,282,246,1024,1024,0,373,423,796,423,1.5,64,False,True,False,224,224,images/587_0.png,d9e53498477a6f8b4d8ee4f4e9d31fadb77190643841642f62c78797c24f9f29,666be358c15b9375d27597b2ea685769a52ba28b398351f3d0acf9ff35b224f6,0.387706855792,0.529550827423
587_1,587,587.jpg,1,hide_craze,hide_craze,5,train,1,116,287,339,287,224,1024,1024,0,11,431,442,431,1.5,64,False,True,False,224,224,images/587_1.png,d9e53498477a6f8b4d8ee4f4e9d31fadb77190643841642f62c78797c24f9f29,d82274d09a5f0b4fdb128aebed856ad6a823a88b15ab6e8b90685d241670ec43,0.346079101641,0.519721577726
588_0,588,588.jpg,0,corrosion,corrosion,1,train,8,122,1019,417,1012,296,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/588_0.png,233efefcf2ecfb353ae506603c1c8569989d8a09c9ae55916a560348b6bbc5de,695c7c170696ee2fff9af039287984a07f42ec81efacedab9986f213df1be21d,0.285675048828,0.21875
589_0,589,589.jpg,0,hide_craze,hide_craze,5,train,586,699,814,794,229,96,1024,1024,527,574,871,918,344,1.5,64,False,False,False,224,224,images/589_0.png,66c26407b26b8b83ae377cc7295f515003eea534ff85e41876358c9b9d6223bb,bd29b2ca13a23aa356dba8871b63e5e2a56d627bc687c1b40e4ba66657cdb7a3,0.185776095187,0.651162790698
590_0,590,590.jpg,0,corrosion,corrosion,1,validation,9,131,1009,258,1001,128,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/590_0.png,c78ab248a7e4d61fea3cb5f7f3f4f7d55879881f910ff8474f5a2eeafd0577c2,e1ebccdf36931e8458d53371245614e298a3a4b728601efa3c22b6c66e0d2a8f,0.122192382812,0.21875
591_0,591,591.jpg,0,thunderstrike,thunderstrike,3,test,430,316,777,697,348,382,1024,1024,316,219,889,792,573,1.5,64,False,False,False,224,224,images/591_0.png,e7a506e15642bd32dccb318434cd11ab636215af2d2fc26ee0cb7217aaa74256,404c46e463e8f0357e9816815ffa3a7dc42cbc1d41d998cc4ca6adec4feb28bd,0.404886561955,0.39092495637
591_1,591,591.jpg,1,surface_injure,surface_injure,2,test,284,102,820,250,537,149,1024,1024,148,0,954,806,806,1.5,64,False,True,False,224,224,images/591_1.png,e7a506e15642bd32dccb318434cd11ab636215af2d2fc26ee0cb7217aaa74256,ec40198a01c6e93600ab708da7e0e86cf187ea96f7cdfb6556cc69e2c1290c27,0.123165895979,0.277915632754
591_2,591,591.jpg,2,surface_injure,surface_injure,2,test,284,270,412,749,129,480,1024,1024,0,149,720,869,720,1.5,64,False,True,False,224,224,images/591_2.png,e7a506e15642bd32dccb318434cd11ab636215af2d2fc26ee0cb7217aaa74256,7163cfea1d538fa5d0858c17ab6550227cb39265c5c30a9122119bb0e0636a9a,0.119444444444,0.311111111111
592_0,592,592.jpg,0,craze,craze,0,train,417,449,770,769,354,321,1024,1024,327,343,858,874,531,1.5,64,False,False,False,224,224,images/592_0.png,66e5c5d6eac1bdc105a1af1d8ac11ca275028928331b4fb2f64d1ddf24cc7d9d,1b26cee78ebb13494338e8f51763343dfa79e77245e2d0a321c2dfc6e4512b9e,0.403013182674,0.421845574388
595_0,595,595.jpg,0,surface_injure,surface_injure,2,train,14,420,394,769,381,350,1024,1024,0,308,572,880,572,1.5,64,False,True,False,224,224,images/595_0.png,3169351558e35ca82293af532602205036de529edb02cb378fdcb7d5cc9a0716,edb4ff8b72d391c9a2ddce38d0a5befe91edbfb727ef54b33fb939d7de59ce24,0.407568829772,0.391608391608
595_1,595,595.jpg,1,hide_craze,hide_craze,5,train,333,338,886,511,554,174,1024,1024,193,8,1024,839,831,1.5,64,False,False,False,224,224,images/595_1.png,3169351558e35ca82293af532602205036de529edb02cb378fdcb7d5cc9a0716,04a648cc24e6e9dba2430f69f3e16e5ffe8e203b675c0af0276b4917479cabd2,0.139590854392,0.269554753309
596_0,596,596.jpg,0,crack,crack,4,train,466,185,578,960,113,776,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/596_0.png,254d916d8ffd273493a4cb3d0195d845d0aff9ca03b85b5082bbfd44b1e51555,b787d8a1011b81521a7458d99640e001beaaca0de2ec691c6e349b1856953ea5,0.083625793457,0.21875
597_0,597,597.jpg,0,hide_craze,hide_craze,5,test,42,561,614,631,573,71,1024,1024,0,164,860,1024,860,1.5,64,False,True,False,224,224,images/597_0.png,20a7803ca498a8b697804660c40d7adb3f9a91cdf4e38dda0d380206fb2d5fed,d666c65f5c2114b780265b86d7b8ccfd782eb96d643c72fe45ffa9ac5dfeacd4,0.055006760411,0.260465116279
598_0,598,598.jpg,0,corrosion,corrosion,1,test,470,24,547,603,78,580,1024,1024,73,0,943,870,870,1.5,64,False,True,False,224,224,images/598_0.png,d67e52bf6722d6f87af918bd5ed1fefbd8e65f062db68cde735c6dce7a765611,d5bfeb0f18db05fc588f4043afdcbcf7edb7375ddc1fc6dacdd74f55c8121c60,0.0597701149425,0.257471264368
598_1,598,598.jpg,1,corrosion,corrosion,1,test,483,772,558,1017,76,246,1024,1024,335,655,704,1024,369,1.5,64,False,True,False,224,224,images/598_1.png,d67e52bf6722d6f87af918bd5ed1fefbd8e65f062db68cde735c6dce7a765611,5799911d4f429e84fad8c441d8026a724485f9f536366c29dc16649ed65ff45d,0.137308039747,0.607046070461
599_0,599,599.jpg,0,corrosion,corrosion,1,train,1,275,853,710,853,436,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/599_0.png,aec52b65117c9e515f335cef6d13e3d1307425751f71f9a9b46dd310a4c6b721,becf933ed1a7822d1646af1b12b1bbaf631d0ae8bedfbf2ac03b57528a79a4bd,0.354679107666,0.21875
600_0,600,600.jpg,0,hide_craze,hide_craze,5,test,242,297,870,422,629,126,1024,1024,80,0,1024,944,944,1.5,64,False,True,False,224,224,images/600_0.png,2e0b8185d4b561ef7297a73fd2e3f1844367f1b247b4afec5d23f69c51f05cd0,ec7997b90da606bee518b80823f984acb956a8b2cdc2fe205b730b40f3e384cc,0.0889359199943,0.237288135593
601_0,601,601.jpg,0,surface_injure,surface_injure,2,train,545,400,739,860,195,461,1024,1024,295,283,987,975,692,1.5,64,False,False,False,224,224,images/601_0.png,65803b8622c73e41637b29c3451e488f2cbc3b9abfde50c035613f31793a280a,331693257d38c569cb618cd73414a665d96c516f391ef0bdba145fc28154e809,0.187725533763,0.323699421965
602_0,602,602.jpg,0,crack,crack,4,validation,139,399,650,745,512,347,1024,1024,10,187,778,955,768,1.5,64,False,False,False,224,224,images/602_0.png,ce95847f31108864d260ec257199861cc108f90d09f00f1457c3ad6baf5ae945,13d24a60a253873e63cafa6d8a4a86df0aeb736c425ee7d944e255214f44ee83,0.301215277778,0.291666666667
603_0,603,603.jpg,0,thunderstrike,thunderstrike,3,train,303,179,695,494,393,316,1024,1024,203,41,793,631,590,1.5,64,False,False,False,224,224,images/603_0.png,7d6f857c123ea2cc5498d72c433493923bae53fb9a6ea241081908f3dba85431,987259534cd6e62438ecebd0fe200420ed54c6de50e720bd5ff69a1709e00536,0.356759551853,0.379661016949
603_1,603,603.jpg,1,surface_injure,surface_injure,2,train,92,120,294,661,203,542,1024,1024,0,0,813,813,813,1.5,64,False,True,False,224,224,images/603_1.png,7d6f857c123ea2cc5498d72c433493923bae53fb9a6ea241081908f3dba85431,a92cc46cdc1000d06023f42a248e82f89b13a5cb0b11291e8767fa823d515ffb,0.166461664617,0.275522755228
603_2,603,603.jpg,2,surface_injure,surface_injure,2,train,309,497,786,641,478,145,1024,1024,188,210,905,927,717,1.5,64,False,False,False,224,224,images/603_2.png,7d6f857c123ea2cc5498d72c433493923bae53fb9a6ea241081908f3dba85431,e00d1a16a8215e0588d5f97f8800abd890d311f1805c10176f61b37b4ba31b5f,0.134821013482,0.312412831241
604_0,604,604.jpg,0,crack,crack,4,train,394,236,548,1006,155,771,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/604_0.png,792adac89fcad33503da3dccf444d4685436a8670445948080f31f129b8b511d,99564cc49f783abf3836834d708441a37f5b2980986fb77e8596bf95552e169f,0.113968849182,0.21875
606_0,606,606.jpg,0,surface_injure,surface_injure,2,train,197,519,544,747,348,229,1024,1024,109,371,631,893,522,1.5,64,False,False,False,224,224,images/606_0.png,775c68b321c76937bc7b716c25d19d5c79b91304d1a4bde46c5d970ae47f0717,17b8c5b75a237e0f7e48c3c960959eff266f66392fa6ca16aabe2110de77234b,0.292464878672,0.429118773946
607_0,607,607.jpg,0,hide_craze,hide_craze,5,train,392,80,744,311,353,232,1024,1024,302,0,832,530,530,1.5,64,False,True,False,224,224,images/607_0.png,b51c8cf3f426eecb0579b9f67d0987fa5b3ea46ed2b532b458800c1e7991ca5e,da6ff0357760c8cd57c5e9710ac70fe2d3c84733ed07f357f870a742176a52dc,0.291548593806,0.422641509434
608_0,608,608.jpg,0,crack,crack,4,train,311,224,558,855,248,632,1024,1024,0,65,948,1013,948,1.5,64,False,True,False,224,224,images/608_0.png,11738256f77910d3e71667aad8ecdbc06b143b14627cf589394bc4f85ad912b1,2d7149f6338ae5563acfd784d96d422ef5a9d10f1fb760151d9163b79fcd6238,0.174402250352,0.236286919831
609_0,609,609.jpg,0,craze,craze,0,train,208,330,609,456,402,127,1024,1024,106,91,709,694,603,1.5,64,False,False,False,224,224,images/609_0.png,d8b916f15394d3b9e72e69c0bf97cf3d40730eac4690a99edf999d6cfd44f0ab,3d4e7aba2956be72ac89e766719e2dd580f2d81c82dd119f4d1d1a5284d36339,0.140409065782,0.371475953566
609_1,609,609.jpg,1,surface_injure,surface_injure,2,train,661,317,800,369,140,53,1024,1024,625,237,835,447,210,1.5,64,False,False,False,224,224,images/609_1.png,d8b916f15394d3b9e72e69c0bf97cf3d40730eac4690a99edf999d6cfd44f0ab,315efb9c6738be5821361db7eba29bd002097dd3619cc494bf779ea8bbf22706,0.168253968254,1.06666666667
610_0,610,610.jpg,0,hide_craze,hide_craze,5,test,578,406,681,486,104,81,1024,1024,551,367,707,523,156,1.5,64,False,False,False,224,224,images/610_0.png,66ca5a13ad4e9a73dad42d9e22ee9f11386dd7cd600f71b79f35aa5aa5a75434,3d85a898655bd2f0b94a814e37569a590b9f432d2a26ceddd1bd7a80933ad498,0.346153846154,1.4358974359
611_0,611,611.jpg,0,corrosion,corrosion,1,train,553,11,672,833,120,823,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/611_0.png,d6ac8492315aed0d0fbfd2f12722ec59051c3089b5036ce03d70b1613393a4a0,cc8ecd152463b054cd6bb1c91edcb16c109984f5e9b40dcbd105de27a12fc51a,0.0941848754883,0.21875
612_0,612,612.jpg,0,hide_craze,hide_craze,5,train,56,180,809,817,754,638,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/612_0.png,15eb9515bb2a320f6679b3645759a5c60c5a740a425bd08a38df0cb035234c68,2e27bcb7372f906987d5fbdd20afa8d67ec8c277fe0b35ffdb3ab61ff6a08474,0.458766937256,0.21875
613_0,613,613.jpg,0,hide_craze,hide_craze,5,validation,139,106,892,964,754,859,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/613_0.png,8cb95264b502bf8c0b164b7a8af3d3cd7813c189de6e5d5648dfd1b4a965aa57,c1fc2f9227c5b4f2e33dbab931213dd40dc216c3e5b7d200ab01cbe40c8c5f95,0.617681503296,0.21875
614_0,614,614.jpg,0,hide_craze,hide_craze,5,train,437,360,533,444,97,85,1024,1024,411,328,557,474,146,1.5,64,False,False,False,224,224,images/614_0.png,5917056986d8e5c858868f1fc648801fbed8fd2b60138d71339073d4a429b6ac,3b5bbaade1b91c40040b208f6b3d60766ebae16476959bed315af98555f97785,0.386798648902,1.53424657534
615_0,615,615.jpg,0,hide_craze,hide_craze,5,train,359,241,492,911,134,671,1024,1024,0,17,1007,1024,1007,1.5,64,False,True,False,224,224,images/615_0.png,5d2f2dd57a11a8404aceba8c5be3eefbfcb127afec5838fa112d492d28b35b00,7aa76a9ff1970f6f677d09aa6c0bd2c13e68f82b5b02180b8da0d9b463a28615,0.0886682990664,0.222442899702
615_1,615,615.jpg,1,hide_craze,hide_craze,5,train,545,49,673,870,129,822,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/615_1.png,5d2f2dd57a11a8404aceba8c5be3eefbfcb127afec5838fa112d492d28b35b00,41c4cd696613ce9e70b6157dca34768978e0612d134ade76cd345e9033ec6ca4,0.101125717163,0.21875
616_0,616,616.jpg,0,hide_craze,hide_craze,5,train,3,349,934,681,932,333,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/616_0.png,c35a829bbbaf25c305255fb293eb240337a1e8b6b3aa9f706acffb5c1faa76a0,f847a8d00fbbec4d4bc282d6bd105085a3003183f5b4f27aff4ee523002d0588,0.295978546143,0.21875
617_0,617,617.jpg,0,hide_craze,hide_craze,5,train,1,214,931,638,931,425,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/617_0.png,8cb8050028bc0fa577049e5c7f35d8e9cb1546daadc8d6261258579aca6a37e7,aeb1a81e5bc87a784e4cd1d65cbf44d2d0268e07dfbd08224553d49cfc1ac5e9,0.377345085144,0.21875
618_0,618,618.jpg,0,hide_craze,hide_craze,5,train,387,260,839,861,453,602,1024,1024,121,108,1024,1011,903,1.5,64,False,True,False,224,224,images/618_0.png,5406d139473f9a6e749e732f76511c6f6361113a9431e185ba93999bf12bafe8,355a852d5bd28d30b85cacb4073c2d3abe69b781df21bccb7ea7d3fede5532b3,0.334440753045,0.248062015504
619_0,619,619.jpg,0,hide_craze,hide_craze,5,train,155,406,983,719,829,314,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/619_0.png,77f0eb7f608aa83c0d6f5a52a75ec714458da6b17f084122d520c9b478bf45bf,9143a16297da88e9140206b93426c957bf8305df74acc9124eb9cd8432feecfa,0.248247146606,0.21875
620_0,620,620.jpg,0,surface_injure,surface_injure,2,train,445,285,602,450,158,166,1024,1024,398,242,647,491,249,1.5,64,False,False,False,224,224,images/620_0.png,7badc0bf5143a5fba6c862b3b78392531873d3d5c7905c707827f1b1bb3f622e,3e80bdfbd330fe3d9040fe8179a8146f5ea2524e7f0118fd7aa38c1366e99efb,0.423025435074,0.899598393574
621_0,621,621.jpg,0,hide_craze,hide_craze,5,validation,186,381,778,986,593,606,1024,1024,27,115,936,1024,909,1.5,64,False,True,False,224,224,images/621_0.png,d3dab00e76d2eb0a39ea9621f0846ec83a91a846095766661fc954d8e5584593,310ff31b21015fd304183c32d5a341d5b20d60a12992b38f8b68b8befcc81612,0.434910157682,0.246424642464
621_1,621,621.jpg,1,surface_injure,surface_injure,2,validation,725,64,902,213,178,150,1024,1024,679,4,946,271,267,1.5,64,False,False,False,224,224,images/621_1.png,d3dab00e76d2eb0a39ea9621f0846ec83a91a846095766661fc954d8e5584593,927f019f02084605689b2fd22578c8e4732121ff3b6e752b0241fda6bcbb8435,0.374531835206,0.838951310861
621_2,621,621.jpg,2,surface_injure,surface_injure,2,validation,770,238,914,375,145,138,1024,1024,732,197,950,415,218,1.5,64,False,False,False,224,224,images/621_2.png,d3dab00e76d2eb0a39ea9621f0846ec83a91a846095766661fc954d8e5584593,271a0e8f9a31b92ea35012418857973b5ba3df483bc79146e7a4e0bac4618bf0,0.421050416632,1.02752293578
622_0,622,622.jpg,0,hide_craze,hide_craze,5,train,198,299,750,744,553,446,1024,1024,58,106,888,936,830,1.5,64,False,False,False,224,224,images/622_0.png,675e428dfb1eab28840d560aa4c8da2d290c3482242f9c2a487eda4dc61cfcfa,c070f19ba20d0d3186915aece3adc8e1143bedfca411d6ea4fcb1c2347c87844,0.358017128756,0.269879518072
623_0,623,623.jpg,0,hide_craze,hide_craze,5,test,55,511,852,689,798,179,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/623_0.png,1710993058ca4b47b51a71abc014301ae21f04c2bde34a4d49f38b1b03b519af,a20ae39eb93bb22942465c3b8d2bfcd7314984b6cd882d4557f3ad0cd83b4277,0.136224746704,0.21875
623_1,623,623.jpg,1,surface_injure,surface_injure,2,test,858,383,902,508,45,126,1024,1024,785,350,974,539,189,1.5,64,False,False,False,224,224,images/623_1.png,1710993058ca4b47b51a71abc014301ae21f04c2bde34a4d49f38b1b03b519af,557e08b5453f09adfc45b7e0b2a359d16ad09a70f6fa864d64dcff4000cca294,0.15873015873,1.18518518519
624_0,624,624.jpg,0,hide_craze,hide_craze,5,train,92,153,944,769,853,617,1024,1024,0,0,1024,1024,1024,1.5,64,False,True,True,224,224,images/624_0.png,0ab9f505bfb3e6425015397fad58ff324a26544292689d10450e059d7a256501,ea16227bdd933a925bb705f839cbc25abaec0f5b10639e864ab5ab7d55b01b71,0.501919746399,0.21875
