unit,pass_name,response_field,response_value,group_dimension,group_value,count,denominator,percentage
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,corruption_family,brightness,17,34,50.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,corruption_family,brightness,12,34,35.294118
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,corruption_family,brightness,5,34,14.705882
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,corruption_family,brightness,0,34,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,corruption_family,clean,2,10,20.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,corruption_family,clean,8,10,80.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,corruption_family,clean,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,corruption_family,clean,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,corruption_family,gaussian_blur,5,13,38.461538
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,corruption_family,gaussian_blur,7,13,53.846154
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,corruption_family,gaussian_blur,1,13,7.692308
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,corruption_family,gaussian_blur,0,13,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,corruption_family,jpeg,0,3,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,corruption_family,jpeg,3,3,100.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,corruption_family,jpeg,0,3,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,corruption_family,jpeg,0,3,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,severity,clean,2,10,20.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,severity,clean,8,10,80.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,severity,clean,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,severity,clean,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,severity,mild,2,4,50.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,severity,mild,1,4,25.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,severity,mild,1,4,25.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,severity,mild,0,4,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,severity,moderate,1,3,33.333333
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,severity,moderate,2,3,66.666667
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,severity,moderate,0,3,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,severity,moderate,0,3,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,severity,severe,19,43,44.186047
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,severity,severe,19,43,44.186047
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,severity,severe,5,43,11.627907
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,severity,severe,0,43,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,condition_group,clean,2,10,20.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,condition_group,clean,8,10,80.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,condition_group,clean,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,condition_group,clean,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,condition_group,degraded,22,50,44.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,condition_group,degraded,22,50,44.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,condition_group,degraded,6,50,12.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,condition_group,degraded,0,50,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,selection_event,beneficial_flip,2,6,33.333333
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,selection_event,beneficial_flip,4,6,66.666667
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,selection_event,beneficial_flip,0,6,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,selection_event,beneficial_flip,0,6,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,selection_event,clean_consensus_error,2,10,20.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,selection_event,clean_consensus_error,8,10,80.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,selection_event,clean_consensus_error,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,selection_event,clean_consensus_error,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,selection_event,seed_disagreement,3,8,37.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,selection_event,seed_disagreement,3,8,37.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,selection_event,seed_disagreement,2,8,25.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,selection_event,seed_disagreement,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,selection_event,severe_harmful_flip,7,20,35.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,selection_event,severe_harmful_flip,9,20,45.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,selection_event,severe_harmful_flip,4,20,20.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,selection_event,severe_harmful_flip,0,20,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,selection_event,severe_stable_correct,7,8,87.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,selection_event,severe_stable_correct,1,8,12.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,selection_event,severe_stable_correct,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,selection_event,severe_stable_correct,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,selection_event,severe_stable_wrong,3,8,37.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,selection_event,severe_stable_wrong,5,8,62.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,selection_event,severe_stable_wrong,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,selection_event,severe_stable_wrong,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,analysis_group,beneficial_flip,2,6,33.333333
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,analysis_group,beneficial_flip,4,6,66.666667
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,analysis_group,beneficial_flip,0,6,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,analysis_group,beneficial_flip,0,6,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,analysis_group,clean_consensus_error,2,10,20.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,analysis_group,clean_consensus_error,8,10,80.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,analysis_group,clean_consensus_error,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,analysis_group,clean_consensus_error,0,10,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,analysis_group,harmful_flip,7,20,35.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,analysis_group,harmful_flip,9,20,45.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,analysis_group,harmful_flip,4,20,20.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,analysis_group,harmful_flip,0,20,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,analysis_group,seed_disagreement,3,8,37.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,analysis_group,seed_disagreement,3,8,37.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,analysis_group,seed_disagreement,2,8,25.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,analysis_group,seed_disagreement,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,analysis_group,stable_correct,7,8,87.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,analysis_group,stable_correct,1,8,12.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,analysis_group,stable_correct,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,analysis_group,stable_correct,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,analysis_group,stable_wrong,3,8,37.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,analysis_group,stable_wrong,5,8,62.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,analysis_group,stable_wrong,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,analysis_group,stable_wrong,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,eligibility_rule,consensus,19,49,38.775510
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,eligibility_rule,consensus,26,49,53.061224
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,eligibility_rule,consensus,4,49,8.163265
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,eligibility_rule,consensus,0,49,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,eligibility_rule,majority,2,3,66.666667
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,eligibility_rule,majority,1,3,33.333333
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,eligibility_rule,majority,0,3,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,eligibility_rule,majority,0,3,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,eligibility_rule,seed_disagreement,3,8,37.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,eligibility_rule,seed_disagreement,3,8,37.500000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,eligibility_rule,seed_disagreement,2,8,25.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,eligibility_rule,seed_disagreement,0,8,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,true_label,corrosion,6,15,40.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,true_label,corrosion,9,15,60.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,true_label,corrosion,0,15,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,true_label,corrosion,0,15,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,true_label,crack,7,7,100.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,true_label,crack,0,7,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,true_label,crack,0,7,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,true_label,crack,0,7,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,true_label,craze,4,12,33.333333
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,true_label,craze,8,12,66.666667
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,true_label,craze,0,12,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,true_label,craze,0,12,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,true_label,hide_craze,4,9,44.444444
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,true_label,hide_craze,2,9,22.222222
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,true_label,hide_craze,3,9,33.333333
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,true_label,hide_craze,0,9,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,true_label,surface_injure,0,12,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,true_label,surface_injure,10,12,83.333333
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,true_label,surface_injure,2,12,16.666667
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,true_label,surface_injure,0,12,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,true_label,thunderstrike,3,5,60.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,true_label,thunderstrike,1,5,20.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,true_label,thunderstrike,1,5,20.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,true_label,thunderstrike,0,5,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,selected_correctness,all_correct,9,14,64.285714
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,selected_correctness,all_correct,5,14,35.714286
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,selected_correctness,all_correct,0,14,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,selected_correctness,all_correct,0,14,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,selected_correctness,all_incorrect,13,39,33.333333
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,selected_correctness,all_incorrect,22,39,56.410256
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,selected_correctness,all_incorrect,4,39,10.256410
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,selected_correctness,all_incorrect,0,39,0.000000
review_case,pass_b,pattern_consistent_across_cnn_seeds,yes,selected_correctness,mixed,2,7,28.571429
review_case,pass_b,pattern_consistent_across_cnn_seeds,partly,selected_correctness,mixed,3,7,42.857143
review_case,pass_b,pattern_consistent_across_cnn_seeds,no,selected_correctness,mixed,2,7,28.571429
review_case,pass_b,pattern_consistent_across_cnn_seeds,uncertain,selected_correctness,mixed,0,7,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,method,mobilenet_v3_small,9,9,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,method,mobilenet_v3_small,0,9,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,method,mobilenet_v3_small,0,9,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,method,resnet18,48,51,94.117647
review_case,pass_b,prediction_visually_understandable_after_reveal,no,method,resnet18,0,51,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,method,resnet18,3,51,5.882353
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,corruption_family,brightness,33,34,97.058824
review_case,pass_b,prediction_visually_understandable_after_reveal,no,corruption_family,brightness,0,34,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,corruption_family,brightness,1,34,2.941176
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,corruption_family,clean,9,10,90.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,corruption_family,clean,0,10,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,corruption_family,clean,1,10,10.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,corruption_family,gaussian_blur,13,13,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,corruption_family,gaussian_blur,0,13,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,corruption_family,gaussian_blur,0,13,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,corruption_family,jpeg,2,3,66.666667
review_case,pass_b,prediction_visually_understandable_after_reveal,no,corruption_family,jpeg,0,3,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,corruption_family,jpeg,1,3,33.333333
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,severity,clean,9,10,90.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,severity,clean,0,10,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,severity,clean,1,10,10.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,severity,mild,4,4,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,severity,mild,0,4,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,severity,mild,0,4,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,severity,moderate,3,3,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,severity,moderate,0,3,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,severity,moderate,0,3,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,severity,severe,41,43,95.348837
review_case,pass_b,prediction_visually_understandable_after_reveal,no,severity,severe,0,43,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,severity,severe,2,43,4.651163
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,condition_group,clean,9,10,90.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,condition_group,clean,0,10,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,condition_group,clean,1,10,10.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,condition_group,degraded,48,50,96.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,condition_group,degraded,0,50,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,condition_group,degraded,2,50,4.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,selection_event,beneficial_flip,6,6,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,selection_event,beneficial_flip,0,6,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,selection_event,beneficial_flip,0,6,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,selection_event,clean_consensus_error,9,10,90.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,selection_event,clean_consensus_error,0,10,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,selection_event,clean_consensus_error,1,10,10.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,selection_event,seed_disagreement,7,8,87.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,selection_event,seed_disagreement,0,8,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,selection_event,seed_disagreement,1,8,12.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,selection_event,severe_harmful_flip,20,20,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,selection_event,severe_harmful_flip,0,20,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,selection_event,severe_harmful_flip,0,20,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,selection_event,severe_stable_correct,8,8,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,selection_event,severe_stable_correct,0,8,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,selection_event,severe_stable_correct,0,8,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,selection_event,severe_stable_wrong,7,8,87.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,selection_event,severe_stable_wrong,0,8,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,selection_event,severe_stable_wrong,1,8,12.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,analysis_group,beneficial_flip,6,6,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,analysis_group,beneficial_flip,0,6,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,analysis_group,beneficial_flip,0,6,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,analysis_group,clean_consensus_error,9,10,90.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,analysis_group,clean_consensus_error,0,10,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,analysis_group,clean_consensus_error,1,10,10.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,analysis_group,harmful_flip,20,20,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,analysis_group,harmful_flip,0,20,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,analysis_group,harmful_flip,0,20,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,analysis_group,seed_disagreement,7,8,87.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,analysis_group,seed_disagreement,0,8,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,analysis_group,seed_disagreement,1,8,12.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,analysis_group,stable_correct,8,8,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,analysis_group,stable_correct,0,8,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,analysis_group,stable_correct,0,8,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,analysis_group,stable_wrong,7,8,87.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,analysis_group,stable_wrong,0,8,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,analysis_group,stable_wrong,1,8,12.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,eligibility_rule,consensus,47,49,95.918367
review_case,pass_b,prediction_visually_understandable_after_reveal,no,eligibility_rule,consensus,0,49,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,eligibility_rule,consensus,2,49,4.081633
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,eligibility_rule,majority,3,3,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,eligibility_rule,majority,0,3,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,eligibility_rule,majority,0,3,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,eligibility_rule,seed_disagreement,7,8,87.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,eligibility_rule,seed_disagreement,0,8,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,eligibility_rule,seed_disagreement,1,8,12.500000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,true_label,corrosion,14,15,93.333333
review_case,pass_b,prediction_visually_understandable_after_reveal,no,true_label,corrosion,0,15,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,true_label,corrosion,1,15,6.666667
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,true_label,crack,7,7,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,true_label,crack,0,7,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,true_label,crack,0,7,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,true_label,craze,12,12,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,true_label,craze,0,12,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,true_label,craze,0,12,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,true_label,hide_craze,8,9,88.888889
review_case,pass_b,prediction_visually_understandable_after_reveal,no,true_label,hide_craze,0,9,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,true_label,hide_craze,1,9,11.111111
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,true_label,surface_injure,11,12,91.666667
review_case,pass_b,prediction_visually_understandable_after_reveal,no,true_label,surface_injure,0,12,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,true_label,surface_injure,1,12,8.333333
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,true_label,thunderstrike,5,5,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,true_label,thunderstrike,0,5,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,true_label,thunderstrike,0,5,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,selected_correctness,all_correct,14,14,100.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,no,selected_correctness,all_correct,0,14,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,selected_correctness,all_correct,0,14,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,selected_correctness,all_incorrect,37,39,94.871795
review_case,pass_b,prediction_visually_understandable_after_reveal,no,selected_correctness,all_incorrect,0,39,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,selected_correctness,all_incorrect,2,39,5.128205
review_case,pass_b,prediction_visually_understandable_after_reveal,yes,selected_correctness,mixed,6,7,85.714286
review_case,pass_b,prediction_visually_understandable_after_reveal,no,selected_correctness,mixed,0,7,0.000000
review_case,pass_b,prediction_visually_understandable_after_reveal,uncertain,selected_correctness,mixed,1,7,14.285714
